path,category,brightness,contrast,laplacian_var,issue
balanced_dataset\struthio camelus\struthio camelus_PICT1300.JPG,struthio camelus,236.19068950343615,36.425917687684944,152.37483780141437,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1305.JPG,struthio camelus,240.0255949985182,27.00643190913681,136.23051280348335,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1345.JPG,struthio camelus,233.15390702594357,32.20643451915043,161.8519838850613,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1395.JPG,struthio camelus,235.5544951410916,28.206545041133563,143.72676987024403,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1567.JPG,struthio camelus,228.91494657503523,33.55718291206728,184.83733180925688,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1582.JPG,struthio camelus,234.81785964232503,31.501465622841867,160.6795081511098,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1593.JPG,struthio camelus,234.2279310391436,33.45835059577514,166.09530201011418,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1631.JPG,struthio camelus,241.38228973932303,21.69865876274996,148.0716095772335,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1644.JPG,struthio camelus,239.8034812832404,23.79743282501756,156.13337242831946,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1654.JPG,struthio camelus,239.33455882352945,26.988234693310744,145.8503202389586,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2257.JPG,struthio camelus,241.2865966264978,27.990969513169176,133.8455385449472,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2259.JPG,struthio camelus,240.9975569041955,29.10853390617398,136.99432046321908,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2260.JPG,struthio camelus,232.73218521221807,42.521789847768325,163.8029230915245,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2273.JPG,struthio camelus,240.85527201076508,29.897664923820773,134.33536930907923,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2274.JPG,struthio camelus,240.0661103902345,31.953607306266864,136.5896984466588,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2276.JPG,struthio camelus,239.74569626666025,31.63832240921385,135.1440978465451,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2368.JPG,struthio camelus,232.11252783384597,34.14159489849467,176.42274941933024,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2375.JPG,struthio camelus,231.0858645362761,33.78912038635988,185.37289128979415,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2384.JPG,struthio camelus,226.94593675909903,38.0019050381763,189.12800863859948,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2385.JPG,struthio camelus,226.9654721391212,37.96859979270883,188.78946484832863,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2399.JPG,struthio camelus,225.7868020012335,39.653622671080456,197.0834051529554,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2402.JPG,struthio camelus,226.54796069520535,38.71533065261207,194.64849492002597,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2404.JPG,struthio camelus,226.5142464486816,38.7358250839677,197.10397541692492,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2598.JPG,struthio camelus,234.956153432574,31.038922466011265,170.4346709091543,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2606.JPG,struthio camelus,237.11581508113863,27.76955061887578,161.3059103564552,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2638.JPG,struthio camelus,238.4054519045159,27.84877485652226,158.39199741236527,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2669.JPG,struthio camelus,235.35853510368608,36.63515683852673,142.7894182951156,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2704.JPG,struthio camelus,241.02779292119217,26.15906511402877,130.8381270358232,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2709.JPG,struthio camelus,238.4782316546921,33.19670362266642,132.36504063771187,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2879.JPG,struthio camelus,226.32605748590285,35.19500634286626,159.19888621937204,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2884.JPG,struthio camelus,232.90377799404075,32.29312396074393,148.11396767828552,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2908.JPG,struthio camelus,235.24862945842145,30.956950016363816,148.47885514724626,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2916.JPG,struthio camelus,237.90337175004805,26.285951581706165,137.86147741809697,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2920.JPG,struthio camelus,237.64368734881617,26.818870693430032,143.13008705258758,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2933.JPG,struthio camelus,238.21886764305395,28.27255241421376,137.87932962573592,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2955.JPG,struthio camelus,239.9188892443211,23.57400036795269,133.5656732265579,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2967.JPG,struthio camelus,240.2670322111688,23.30043117475604,133.2754872357054,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2968.JPG,struthio camelus,240.2955599008394,23.24735550116301,135.78688308931757,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT2987.JPG,struthio camelus,239.32485464825228,23.023138042156265,136.65346397856166,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3114.JPG,struthio camelus,243.6196807818307,22.725559358404738,130.82791799541667,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3116.JPG,struthio camelus,243.67781509815936,22.49934129468642,128.70784411114437,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3184.JPG,struthio camelus,240.74775839921344,26.31596477238003,124.65377899365429,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3330.JPG,struthio camelus,230.91870877487025,32.95806366267904,126.14572507645622,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3344.JPG,struthio camelus,226.0850903448593,35.594711555752674,130.19691019255364,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3442.JPG,struthio camelus,226.20580450828209,36.47848852804907,131.46256835567968,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3452.JPG,struthio camelus,225.51195391095573,37.19974321802079,143.08078147934748,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3456.JPG,struthio camelus,225.645191302624,36.75582788530175,148.44040791100483,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3473.JPG,struthio camelus,229.154075731089,41.77625730976497,138.32317321137734,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3476.JPG,struthio camelus,240.3778612292548,19.11731408554566,125.3147977940873,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3575.JPG,struthio camelus,240.32394441641037,17.876622133184775,124.00323205500644,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3639.JPG,struthio camelus,228.6022274335592,35.04478840123853,139.29431526036282,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3652.JPG,struthio camelus,227.18819497008363,36.21768413909589,147.00994171223837,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3667.JPG,struthio camelus,237.4049736980168,26.96078658798284,129.99520854503123,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3677.JPG,struthio camelus,236.8313855898773,27.9745877349291,138.10042987209886,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3678.JPG,struthio camelus,236.7872335259676,28.08602228862772,137.94954389448952,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3682.JPG,struthio camelus,239.7252813170816,21.2945441133344,133.4886250426663,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3694.JPG,struthio camelus,240.03256597522588,21.03566725865976,123.43137104715105,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3700.JPG,struthio camelus,240.24609575243497,20.809993835438764,123.54485341668862,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3791.JPG,struthio camelus,227.2106786852813,34.97918701728221,154.29409173702248,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3842.JPG,struthio camelus,226.08521186763105,32.81649619372466,168.55842254130332,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3844.JPG,struthio camelus,226.13791457912825,32.87765743706056,162.9512870131568,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3853.JPG,struthio camelus,229.09112280533128,30.50074266423318,156.60074625744878,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3860.JPG,struthio camelus,227.29957303080545,33.96331279001763,169.91698067349762,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3868.JPG,struthio camelus,231.63836675397283,29.77878113358581,161.03485112858166,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3870.JPG,struthio camelus,234.33384983640107,26.655493807236304,153.9446072669575,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3871.JPG,struthio camelus,234.55419377462997,26.0787029044828,153.67440582726078,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT3947.JPG,struthio camelus,241.93016633226003,21.90192622912385,120.72999267081512,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4088.JPG,struthio camelus,242.7572682131472,18.46518519094256,127.51523039470251,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4089.JPG,struthio camelus,242.8609770731209,17.985569842557766,124.22449986650876,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4091.JPG,struthio camelus,242.89071360774705,17.94090190532721,126.64226637087806,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4174.JPG,struthio camelus,236.46206674816577,28.98113421581209,137.21464425079924,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4177.JPG,struthio camelus,234.7190523676791,32.25210655733337,139.04583134229418,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4307.JPG,struthio camelus,239.56313126762143,18.595797632153623,137.4578605080534,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4340.JPG,struthio camelus,239.66262237380656,23.47985085774229,140.8192255529615,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4361.JPG,struthio camelus,240.8207734354976,22.260583620183635,133.928789279804,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4362.JPG,struthio camelus,238.7112767875737,24.36974972575545,138.07286572958003,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4371.JPG,struthio camelus,239.15716761582084,24.22699071337277,134.607748646969,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4383.JPG,struthio camelus,238.26249531930827,24.380575175815107,135.7777664356305,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4402.JPG,struthio camelus,238.22690529183487,27.29231184304449,149.4086017333277,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4403.JPG,struthio camelus,238.29664659726228,27.106884675219845,148.79216226826065,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4406.JPG,struthio camelus,238.3866471629501,30.539089797199463,151.91908523197182,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4408.JPG,struthio camelus,240.22032566600987,26.21083515860186,145.66595004414674,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4422.JPG,struthio camelus,241.74646445077212,22.105485814246247,141.45377933099985,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4476.JPG,struthio camelus,233.26438086212835,26.04965657187288,176.13767365916453,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4479.JPG,struthio camelus,230.45491517685505,30.12401480799805,193.83385371463305,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4557.JPG,struthio camelus,237.06398380430605,28.843206871627352,179.2806468812675,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4778.JPG,struthio camelus,239.48738541065936,21.172843682796323,138.2023996159725,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4833.JPG,struthio camelus,239.87967518502495,20.77374478124884,137.00397721048185,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4844.JPG,struthio camelus,240.8377380644864,22.025057489020565,136.6968582544159,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4848.JPG,struthio camelus,237.7757361701829,28.22066684202314,156.33873464954652,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4852.JPG,struthio camelus,231.68435530104608,48.927651406733,153.60516900466936,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4858.JPG,struthio camelus,238.93500859545208,28.10895283652041,133.694035195691,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4859.JPG,struthio camelus,238.58559846273067,29.364693701111523,134.107130769807,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4869.JPG,struthio camelus,240.3893829897155,25.49137511425587,149.06157111764014,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT4944.JPG,struthio camelus,239.3685341375112,22.61873092354183,125.70877674619852,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5012.JPG,struthio camelus,241.96944109036588,23.33578563387653,131.9861010985353,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5024.JPG,struthio camelus,242.7318934824747,18.751771518652596,125.36145815785144,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5027.JPG,struthio camelus,244.7784810079056,19.556820433271536,123.30984802455954,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5069.JPG,struthio camelus,234.71017757593236,25.73949528234093,141.55253099959762,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5096.JPG,struthio camelus,241.133887807574,26.193599411067265,141.97609968721736,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5101.JPG,struthio camelus,239.8104530108612,27.540671819514927,140.0553146365159,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5108.JPG,struthio camelus,239.17674166786813,27.67187912967922,146.51738927015276,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5142.JPG,struthio camelus,241.8344533202374,20.90476944766713,114.95569937778794,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5163.JPG,struthio camelus,239.46880331483084,28.04812833531095,134.1077758044772,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5177.JPG,struthio camelus,236.81728619501317,32.41377184089258,143.33714120590886,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5259.JPG,struthio camelus,236.0279224537037,24.793642673890663,149.9047735796256,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5286.JPG,struthio camelus,238.27835097478533,21.73194679852208,149.10084625097107,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5345.JPG,struthio camelus,234.5377049742487,26.906545176153973,111.61925588876213,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5441.JPG,struthio camelus,231.7511463940151,28.15493485734377,111.27027778277692,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5444.JPG,struthio camelus,230.80947957716583,31.937058071802447,109.658716874229,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5451.JPG,struthio camelus,240.35381736691815,24.08765369720896,104.59014186247164,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5562.JPG,struthio camelus,226.53272454304437,32.23596937344634,182.0047779195868,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5607.JPG,struthio camelus,238.1331013512431,24.19267475404924,146.4872288411539,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5608.JPG,struthio camelus,238.7947491649846,22.47304798845724,144.86422639109136,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5723.JPG,struthio camelus,235.495602777978,32.482724255764666,144.7845918122169,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5725.JPG,struthio camelus,237.66664363866465,27.64998401810456,137.03166375046507,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5726.JPG,struthio camelus,237.6674260901256,27.66518115492142,136.71073062287857,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5727.JPG,struthio camelus,232.85157876978408,35.4669318454956,160.28095563845193,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5750.JPG,struthio camelus,239.6734537948145,20.58414535818043,139.4550450831585,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5769.JPG,struthio camelus,238.6341867961441,21.621062687732948,136.45968309817312,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5935.JPG,struthio camelus,241.69056460155548,23.127602181082477,120.2321088669165,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT5971.JPG,struthio camelus,242.10600527741732,18.151908492699054,104.14784177514647,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6012.JPG,struthio camelus,239.03482359549213,22.46767962521168,129.1525750260774,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6013.JPG,struthio camelus,239.066975692442,22.323667599916934,126.23198608985888,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6087.JPG,struthio camelus,230.5533787836009,30.78920768137326,169.1202291912052,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6089.JPG,struthio camelus,231.23011657175124,29.92736502722609,168.4687004350311,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6093.JPG,struthio camelus,234.388191040305,23.396931140309285,151.30432292587585,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6123.JPG,struthio camelus,234.37465633209985,21.627641219861545,148.41191876790188,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6124.JPG,struthio camelus,234.32098631936435,21.639385836976736,145.45529226036942,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6154.JPG,struthio camelus,236.23925555976064,24.04304336742906,139.4570401357348,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6487.JPG,struthio camelus,225.364361939118,37.97457585182428,174.84026387681433,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6557.JPG,struthio camelus,233.52624641564145,38.19413735694948,153.05643874848542,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6611.JPG,struthio camelus,235.93673757288863,31.512663792906658,148.10074940041355,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6612.JPG,struthio camelus,229.12044496107268,43.819212734963415,166.2380415834953,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6614.JPG,struthio camelus,229.7111503838668,43.74007102368407,159.92757753819947,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6673.JPG,struthio camelus,229.6952321522972,36.75925709561678,176.60236171382417,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6675.JPG,struthio camelus,232.90424956747404,32.20658834667188,156.50272768937984,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT6678.JPG,struthio camelus,230.66271698885845,31.1573155825008,154.52341021682344,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7011.JPG,struthio camelus,227.16549661888857,36.07022987607688,220.5749153313988,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7015.JPG,struthio camelus,227.3399516311835,35.839919886835375,225.06831093521853,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7127.JPG,struthio camelus,234.7334118287838,30.180961514499742,183.35826058599469,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7174.JPG,struthio camelus,239.78416654652057,24.66080383108476,148.8620208379611,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7182.JPG,struthio camelus,239.6991434083846,22.703236585564586,145.87103804214254,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7183.JPG,struthio camelus,239.98610923382836,21.62050140701768,145.01236052987463,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7202.JPG,struthio camelus,236.89606499002787,27.147333873735203,171.22779398915415,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7351.JPG,struthio camelus,238.67258961897667,24.523522769948688,156.2465919808475,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7371.JPG,struthio camelus,232.907317172682,38.03808330784658,162.84892892239716,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7403.JPG,struthio camelus,241.17069206154684,18.10924137176583,143.48295752632183,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7409.JPG,struthio camelus,233.2891859000545,39.49172730880306,179.39492257246334,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7410.JPG,struthio camelus,237.93063965782392,27.901950297258637,151.18920819443298,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7422.JPG,struthio camelus,240.90489460183585,25.599893810536543,152.20816325044686,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7513.JPG,struthio camelus,234.81936184400232,34.390554399818484,179.75575359948343,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7602.JPG,struthio camelus,241.1315216803633,21.764470094551715,135.84253677468487,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7747.JPG,struthio camelus,239.78439695169325,27.4057393875882,129.1749110667738,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7752.JPG,struthio camelus,242.72359714412727,20.768621409336376,122.57733691579598,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7795.JPG,struthio camelus,238.97183112164396,26.13398605054478,133.98755373896665,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7822.JPG,struthio camelus,240.38098290020665,25.870342466650914,139.01262334995113,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7928.JPG,struthio camelus,225.19304849697232,34.62067039762523,158.6724266691874,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7942.JPG,struthio camelus,233.5033175341215,29.18243297106308,150.03181731481405,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT7988.JPG,struthio camelus,238.4684844270633,21.57798506127544,142.0893374550485,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8268.JPG,struthio camelus,234.5949344402794,30.6842013949042,135.7868411694511,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8359.JPG,struthio camelus,235.9291413358644,34.753024195703304,129.3864820866224,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8435.JPG,struthio camelus,243.5894794319893,18.43617707387731,115.72965012716298,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8466.JPG,struthio camelus,235.6764604509083,32.53396084080053,149.3995766193368,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8486.JPG,struthio camelus,239.6224497739251,21.496951659600064,117.37455758484668,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8487.JPG,struthio camelus,239.46004766796423,22.086192500735216,115.86765281509328,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8536.JPG,struthio camelus,236.17017092784823,33.961900185149695,124.45685178140472,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8540.JPG,struthio camelus,241.6163166910964,22.02714338730812,116.22268628627576,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8543.JPG,struthio camelus,238.69407662217256,26.307858651613785,122.45662613044728,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8557.JPG,struthio camelus,240.3799323727653,27.64872693814697,122.0214610966795,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8682.JPG,struthio camelus,238.17739546288288,23.11610020501036,146.82484362759607,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8694.JPG,struthio camelus,239.32001613962575,26.351371686606655,136.08089436740656,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8699.JPG,struthio camelus,237.49622065431564,29.99008889181408,142.50096292081648,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8741.JPG,struthio camelus,235.55840301807,24.81077894551963,126.056998810397,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8779.JPG,struthio camelus,235.3957616211313,30.63886969719927,129.6409944487651,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8793.JPG,struthio camelus,241.52263239599355,18.33825317874004,115.36021639814015,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8795.JPG,struthio camelus,241.67255032119056,18.038890803327423,114.5723683748308,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8853.JPG,struthio camelus,245.3841685239251,16.680400574396835,104.47676049075272,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT8962.JPG,struthio camelus,239.47033242422785,24.47523975544078,122.76612135282154,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9324.JPG,struthio camelus,235.67157225686435,21.10998731023371,121.3585138277857,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9398.JPG,struthio camelus,228.99360234545208,31.909242319196103,133.57419609688313,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9406.JPG,struthio camelus,231.1893424904684,30.56527613353808,132.8728805469671,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9407.JPG,struthio camelus,231.11971720111657,30.63124265509091,132.14933784478015,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9427.JPG,struthio camelus,236.65460224633156,27.93794368517608,127.34253576763405,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9508.JPG,struthio camelus,234.0423109501153,26.999266425991184,133.70699907920957,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9707.JPG,struthio camelus,226.3163902305203,41.14099863126023,140.82717534412825,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9825.JPG,struthio camelus,240.6830893866942,22.29233672460772,123.96462085376544,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9845.JPG,struthio camelus,234.8739972806933,29.37398517179279,150.9033979068108,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9849.JPG,struthio camelus,234.96432211569268,27.51682164626253,147.634947594978,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT9914.JPG,struthio camelus,239.27099415389117,22.820415378896318,139.34922489800695,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT0309.JPG,torgos tracheliotos,242.5077808364972,19.183107623370084,118.9397667546075,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT0497.JPG,torgos tracheliotos,238.84849351811803,23.0443530723654,140.71411460979115,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT0498.JPG,torgos tracheliotos,238.9287895330722,22.709902031391213,140.79561208233224,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1021.JPG,torgos tracheliotos,234.9569944552576,27.99575854424721,123.53599439417351,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1022.JPG,torgos tracheliotos,231.03738533556805,33.67533540248766,125.88017116251416,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1023.JPG,torgos tracheliotos,227.1819953062925,39.099980016554326,124.57067468859148,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1159.JPG,torgos tracheliotos,237.8739128029684,19.804736174885992,129.38449416901588,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1160.JPG,torgos tracheliotos,237.88450693543348,19.792738643009187,126.65178056455318,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1292.JPG,torgos tracheliotos,243.46429170371167,18.05838167108969,125.75659501954073,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1293.JPG,torgos tracheliotos,242.44890536892865,21.014696991168613,126.0207285788834,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT1295.JPG,torgos tracheliotos,243.80216430679707,16.249850433022832,126.73436360910992,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT2687.JPG,torgos tracheliotos,240.82587326188644,23.074109241775297,139.56002298788508,overexposed
balanced_dataset\torgos tracheliotos\torgos tracheliotos_PICT2688.JPG,torgos tracheliotos,240.8513801532664,23.00373469234299,136.0283293230514,overexposed
